AGEP,COW,SCHL,MAR,OCCP,RELP,WKHP,SEX,RAC1P,PINCP
56.0,6.0,19.0,1.0,6260.0,0.0,40.0,1.0,1.0,1
23.0,1.0,21.0,5.0,3630.0,0.0,30.0,2.0,1.0,0
50.0,7.0,20.0,1.0,9130.0,1.0,50.0,1.0,1.0,0
47.0,1.0,17.0,5.0,9610.0,16.0,40.0,1.0,1.0,0
56.0,1.0,14.0,1.0,8990.0,0.0,40.0,1.0,1.0,0
40.0,1.0,18.0,1.0,7700.0,0.0,55.0,1.0,1.0,1
30.0,5.0,20.0,5.0,5550.0,2.0,45.0,1.0,1.0,0
60.0,1.0,19.0,3.0,10.0,13.0,40.0,2.0,1.0,1
37.0,2.0,21.0,1.0,5740.0,0.0,40.0,2.0,1.0,1
37.0,1.0,16.0,1.0,410.0,1.0,40.0,1.0,1.0,0
53.0,1.0,19.0,3.0,4720.0,0.0,20.0,2.0,1.0,0
21.0,6.0,16.0,5.0,9142.0,12.0,20.0,2.0,2.0,0
22.0,1.0,19.0,5.0,4110.0,4.0,20.0,2.0,1.0,0
26.0,1.0,14.0,5.0,7200.0,2.0,40.0,1.0,1.0,0
66.0,1.0,21.0,1.0,2751.0,0.0,35.0,1.0,1.0,1
21.0,1.0,19.0,5.0,4760.0,2.0,16.0,1.0,1.0,0
38.0,1.0,18.0,1.0,3645.0,0.0,40.0,2.0,1.0,0
56.0,1.0,16.0,1.0,5240.0,1.0,30.0,2.0,1.0,0
25.0,1.0,21.0,5.0,8740.0,2.0,30.0,1.0,6.0,0
51.0,1.0,18.0,1.0,440.0,0.0,40.0,1.0,1.0,1
20.0,1.0,14.0,5.0,9645.0,2.0,20.0,1.0,1.0,0
28.0,1.0,16.0,1.0,4522.0,0.0,25.0,2.0,1.0,0
59.0,1.0,19.0,1.0,51.0,0.0,40.0,2.0,1.0,1
19.0,1.0,16.0,5.0,9130.0,2.0,40.0,1.0,8.0,0
20.0,1.0,12.0,5.0,4230.0,0.0,40.0,2.0,8.0,0
31.0,1.0,22.0,1.0,960.0,0.0,50.0,1.0,6.0,1
22.0,1.0,18.0,5.0,9620.0,0.0,30.0,1.0,1.0,0
34.0,1.0,21.0,1.0,52.0,0.0,40.0,1.0,1.0,1
47.0,1.0,21.0,1.0,4850.0,1.0,40.0,2.0,2.0,1
31.0,1.0,19.0,1.0,4710.0,0.0,40.0,1.0,8.0,1
32.0,2.0,21.0,5.0,630.0,13.0,40.0,2.0,1.0,0
21.0,1.0,19.0,5.0,9620.0,2.0,32.0,1.0,6.0,0
56.0,1.0,17.0,1.0,1555.0,0.0,40.0,1.0,1.0,1
19.0,1.0,16.0,5.0,5240.0,2.0,20.0,2.0,1.0,0
25.0,1.0,21.0,1.0,3640.0,0.0,16.0,2.0,1.0,0
31.0,7.0,21.0,1.0,2910.0,1.0,30.0,2.0,1.0,0
56.0,1.0,21.0,3.0,3310.0,0.0,36.0,2.0,1.0,0
26.0,1.0,16.0,5.0,5410.0,2.0,35.0,1.0,2.0,0
67.0,7.0,19.0,1.0,4920.0,1.0,45.0,2.0,1.0,1
20.0,1.0,19.0,5.0,4522.0,2.0,24.0,2.0,9.0,0
60.0,1.0,19.0,4.0,4965.0,0.0,40.0,2.0,1.0,1
74.0,1.0,18.0,2.0,5260.0,0.0,10.0,2.0,1.0,0
23.0,2.0,19.0,5.0,4435.0,13.0,10.0,1.0,1.0,0
50.0,6.0,16.0,1.0,2600.0,1.0,16.0,2.0,1.0,0
28.0,3.0,16.0,5.0,6260.0,0.0,40.0,1.0,3.0,0
38.0,3.0,23.0,5.0,2310.0,2.0,35.0,1.0,1.0,0
51.0,3.0,18.0,3.0,5521.0,0.0,55.0,2.0,1.0,1
27.0,1.0,21.0,5.0,5240.0,5.0,40.0,2.0,1.0,1
32.0,1.0,20.0,5.0,4350.0,11.0,35.0,2.0,1.0,0
68.0,6.0,16.0,1.0,1530.0,1.0,20.0,2.0,1.0,0
56.0,1.0,19.0,3.0,1050.0,0.0,40.0,1.0,1.0,0
18.0,1.0,19.0,5.0,2633.0,7.0,25.0,2.0,1.0,0
27.0,1.0,16.0,5.0,4800.0,2.0,30.0,1.0,6.0,0
41.0,1.0,16.0,1.0,9650.0,0.0,40.0,1.0,1.0,1
23.0,1.0,19.0,5.0,4850.0,2.0,40.0,1.0,1.0,0
24.0,1.0,16.0,5.0,3602.0,2.0,30.0,1.0,2.0,0
54.0,1.0,18.0,1.0,5000.0,0.0,45.0,2.0,9.0,0
59.0,1.0,16.0,1.0,8030.0,0.0,80.0,1.0,1.0,1
46.0,2.0,19.0,1.0,420.0,0.0,50.0,1.0,1.0,1
31.0,1.0,19.0,1.0,3421.0,0.0,33.0,2.0,1.0,0
27.0,1.0,23.0,5.0,2100.0,0.0,40.0,2.0,1.0,1
35.0,3.0,19.0,1.0,5860.0,0.0,50.0,1.0,1.0,1
54.0,1.0,17.0,3.0,9130.0,5.0,60.0,1.0,1.0,0
61.0,1.0,18.0,1.0,6230.0,0.0,30.0,1.0,1.0,0
32.0,1.0,15.0,5.0,9130.0,15.0,50.0,1.0,1.0,1
51.0,1.0,19.0,1.0,8740.0,1.0,60.0,1.0,8.0,1
30.0,1.0,21.0,5.0,4700.0,12.0,40.0,1.0,1.0,0
49.0,1.0,22.0,1.0,2640.0,1.0,40.0,2.0,1.0,1
61.0,6.0,19.0,5.0,6230.0,15.0,50.0,1.0,1.0,1
50.0,1.0,19.0,5.0,4760.0,12.0,40.0,1.0,1.0,0
48.0,2.0,21.0,1.0,2040.0,0.0,40.0,1.0,1.0,1
21.0,2.0,19.0,5.0,4600.0,0.0,21.0,2.0,1.0,0
29.0,5.0,21.0,1.0,9030.0,1.0,45.0,1.0,1.0,1
25.0,1.0,17.0,5.0,6442.0,10.0,40.0,1.0,1.0,0
20.0,4.0,19.0,5.0,2205.0,17.0,10.0,2.0,9.0,0
41.0,1.0,18.0,3.0,5820.0,0.0,40.0,2.0,1.0,0
50.0,1.0,15.0,1.0,9130.0,0.0,40.0,1.0,1.0,1
27.0,1.0,19.0,5.0,7200.0,2.0,40.0,1.0,1.0,0
44.0,4.0,22.0,1.0,120.0,0.0,40.0,2.0,2.0,1
21.0,1.0,18.0,5.0,1555.0,2.0,40.0,1.0,1.0,0
36.0,3.0,22.0,1.0,1822.0,1.0,40.0,2.0,6.0,1
60.0,1.0,21.0,3.0,5820.0,0.0,16.0,2.0,1.0,0
37.0,1.0,16.0,1.0,500.0,0.0,45.0,2.0,8.0,1
21.0,1.0,19.0,5.0,4020.0,12.0,40.0,1.0,1.0,0
41.0,4.0,21.0,1.0,440.0,1.0,40.0,2.0,8.0,1
39.0,3.0,22.0,1.0,2310.0,1.0,40.0,2.0,1.0,1
48.0,1.0,19.0,1.0,4920.0,0.0,40.0,2.0,1.0,1
30.0,1.0,16.0,5.0,4020.0,13.0,35.0,1.0,8.0,0
31.0,1.0,16.0,5.0,3602.0,13.0,24.0,2.0,1.0,0
76.0,6.0,20.0,1.0,4230.0,1.0,15.0,1.0,1.0,1
29.0,1.0,19.0,1.0,7640.0,1.0,50.0,1.0,8.0,0
28.0,1.0,16.0,5.0,7200.0,2.0,40.0,1.0,6.0,0
59.0,1.0,21.0,1.0,1006.0,0.0,60.0,1.0,1.0,1
64.0,1.0,16.0,4.0,5860.0,0.0,40.0,2.0,1.0,0
62.0,1.0,20.0,1.0,7700.0,0.0,40.0,1.0,1.0,1
30.0,6.0,20.0,5.0,5400.0,12.0,45.0,2.0,3.0,0
35.0,3.0,21.0,1.0,3740.0,0.0,56.0,1.0,1.0,1
20.0,1.0,18.0,5.0,4760.0,0.0,40.0,2.0,1.0,0
50.0,1.0,16.0,1.0,4900.0,0.0,18.0,2.0,1.0,0
25.0,1.0,16.0,5.0,5860.0,2.0,40.0,1.0,2.0,0
24.0,1.0,20.0,5.0,4720.0,2.0,15.0,1.0,8.0,0
57.0,1.0,19.0,1.0,5240.0,0.0,40.0,2.0,1.0,1
28.0,5.0,19.0,1.0,9825.0,17.0,75.0,1.0,6.0,0
43.0,1.0,18.0,4.0,5740.0,0.0,30.0,2.0,1.0,0
27.0,1.0,16.0,4.0,7700.0,0.0,40.0,1.0,8.0,1
22.0,1.0,16.0,5.0,4030.0,5.0,35.0,1.0,8.0,0
42.0,1.0,22.0,1.0,52.0,1.0,45.0,1.0,2.0,1
20.0,1.0,19.0,5.0,4120.0,17.0,20.0,1.0,1.0,0
71.0,1.0,21.0,1.0,4850.0,1.0,45.0,1.0,1.0,1
53.0,1.0,13.0,3.0,440.0,0.0,60.0,2.0,1.0,1
28.0,1.0,16.0,5.0,9620.0,0.0,40.0,1.0,1.0,0
75.0,7.0,24.0,1.0,2002.0,0.0,30.0,1.0,1.0,1
49.0,1.0,22.0,3.0,8720.0,13.0,25.0,2.0,1.0,0
20.0,1.0,16.0,5.0,9645.0,2.0,20.0,1.0,1.0,0
80.0,6.0,20.0,1.0,2360.0,0.0,7.0,2.0,1.0,0
25.0,4.0,19.0,5.0,2545.0,0.0,35.0,1.0,1.0,0
18.0,4.0,16.0,5.0,3602.0,2.0,60.0,2.0,2.0,0
55.0,1.0,21.0,1.0,440.0,0.0,55.0,1.0,1.0,1
45.0,1.0,21.0,1.0,3255.0,0.0,40.0,2.0,1.0,0
56.0,1.0,16.0,3.0,4110.0,15.0,40.0,2.0,1.0,0
40.0,1.0,19.0,3.0,310.0,0.0,50.0,1.0,1.0,0
58.0,7.0,19.0,1.0,6130.0,0.0,40.0,1.0,1.0,1
69.0,2.0,21.0,1.0,410.0,1.0,32.0,2.0,1.0,1
70.0,1.0,22.0,3.0,2600.0,0.0,40.0,1.0,1.0,1
59.0,1.0,19.0,5.0,1021.0,0.0,45.0,1.0,1.0,1
47.0,1.0,22.0,1.0,230.0,1.0,40.0,2.0,1.0,1
30.0,1.0,21.0,5.0,5740.0,13.0,32.0,1.0,1.0,0
33.0,1.0,22.0,1.0,4710.0,1.0,55.0,2.0,1.0,1
52.0,1.0,20.0,1.0,4055.0,1.0,40.0,2.0,1.0,0
24.0,7.0,19.0,5.0,440.0,0.0,50.0,1.0,6.0,0
63.0,1.0,20.0,5.0,6230.0,0.0,30.0,1.0,1.0,0
51.0,7.0,21.0,1.0,5120.0,1.0,20.0,2.0,1.0,0
55.0,1.0,19.0,1.0,8740.0,10.0,40.0,2.0,1.0,0
39.0,3.0,20.0,1.0,3802.0,0.0,40.0,1.0,9.0,1
46.0,3.0,16.0,1.0,5250.0,0.0,37.0,2.0,1.0,1
30.0,6.0,21.0,5.0,350.0,2.0,12.0,2.0,6.0,0
37.0,1.0,20.0,1.0,5000.0,1.0,40.0,2.0,9.0,1
23.0,1.0,18.0,5.0,5400.0,2.0,25.0,2.0,1.0,0
34.0,1.0,16.0,1.0,9620.0,1.0,48.0,1.0,8.0,0
23.0,3.0,21.0,1.0,2310.0,1.0,15.0,2.0,1.0,0
39.0,6.0,16.0,5.0,1551.0,5.0,40.0,1.0,8.0,0
46.0,2.0,21.0,1.0,2435.0,0.0,30.0,2.0,1.0,0
60.0,6.0,22.0,5.0,750.0,0.0,45.0,2.0,1.0,1
35.0,1.0,1.0,1.0,4510.0,1.0,32.0,2.0,6.0,0
35.0,2.0,19.0,5.0,4110.0,0.0,80.0,2.0,1.0,0
32.0,4.0,21.0,3.0,2310.0,0.0,50.0,1.0,1.0,0
45.0,1.0,21.0,1.0,5420.0,1.0,40.0,2.0,1.0,0
31.0,2.0,24.0,1.0,3090.0,0.0,60.0,1.0,6.0,1
54.0,1.0,21.0,1.0,3500.0,1.0,40.0,1.0,1.0,0
32.0,1.0,16.0,1.0,3500.0,1.0,40.0,2.0,1.0,1
36.0,1.0,17.0,5.0,4055.0,5.0,16.0,2.0,6.0,0
40.0,1.0,19.0,3.0,3640.0,0.0,34.0,2.0,1.0,0
40.0,1.0,19.0,1.0,4700.0,1.0,36.0,1.0,1.0,0
52.0,6.0,18.0,1.0,4230.0,1.0,30.0,2.0,1.0,0
47.0,1.0,16.0,3.0,8990.0,2.0,50.0,2.0,1.0,0
25.0,1.0,16.0,5.0,8760.0,5.0,40.0,2.0,8.0,0
36.0,3.0,21.0,5.0,5250.0,13.0,40.0,2.0,1.0,0
18.0,1.0,14.0,5.0,4130.0,2.0,35.0,1.0,1.0,0
26.0,1.0,16.0,5.0,9620.0,0.0,30.0,1.0,8.0,0
19.0,1.0,19.0,5.0,4720.0,2.0,30.0,1.0,1.0,0
47.0,1.0,18.0,1.0,8030.0,0.0,50.0,1.0,1.0,1
31.0,1.0,20.0,1.0,4655.0,2.0,20.0,2.0,9.0,0
45.0,1.0,16.0,1.0,3401.0,9.0,75.0,2.0,1.0,0
87.0,6.0,16.0,5.0,4500.0,0.0,40.0,1.0,1.0,0
42.0,1.0,16.0,1.0,9130.0,0.0,50.0,1.0,1.0,0
23.0,1.0,15.0,5.0,9620.0,2.0,18.0,1.0,6.0,0
52.0,3.0,21.0,1.0,2310.0,0.0,40.0,2.0,1.0,1
57.0,1.0,17.0,5.0,4220.0,0.0,40.0,1.0,1.0,0
40.0,6.0,20.0,5.0,4600.0,0.0,44.0,2.0,1.0,0
57.0,1.0,19.0,3.0,205.0,0.0,66.0,1.0,1.0,1
26.0,2.0,21.0,1.0,5740.0,0.0,35.0,2.0,9.0,0
42.0,1.0,18.0,1.0,6700.0,0.0,45.0,1.0,1.0,1
51.0,1.0,16.0,1.0,5810.0,0.0,45.0,1.0,2.0,1
54.0,3.0,22.0,1.0,2310.0,0.0,50.0,1.0,1.0,1
22.0,3.0,21.0,5.0,5810.0,2.0,40.0,2.0,6.0,0
37.0,1.0,22.0,1.0,1021.0,1.0,40.0,2.0,6.0,1
43.0,6.0,23.0,1.0,2100.0,1.0,1.0,2.0,1.0,1
32.0,3.0,19.0,1.0,4220.0,0.0,40.0,1.0,1.0,0
20.0,4.0,16.0,5.0,2545.0,2.0,20.0,2.0,8.0,0
21.0,1.0,18.0,1.0,4500.0,9.0,40.0,1.0,1.0,0
22.0,2.0,19.0,5.0,2025.0,17.0,40.0,2.0,9.0,0
59.0,1.0,16.0,3.0,6410.0,15.0,40.0,1.0,2.0,0
37.0,1.0,21.0,1.0,350.0,0.0,36.0,1.0,1.0,1
55.0,5.0,21.0,1.0,440.0,0.0,40.0,1.0,1.0,1
28.0,1.0,20.0,5.0,4020.0,2.0,35.0,1.0,1.0,0
29.0,5.0,20.0,5.0,5550.0,0.0,40.0,2.0,8.0,0
38.0,1.0,22.0,5.0,7315.0,10.0,36.0,1.0,1.0,1
43.0,3.0,19.0,1.0,4251.0,0.0,40.0,1.0,1.0,0
35.0,3.0,22.0,1.0,2330.0,7.0,40.0,1.0,1.0,1
46.0,2.0,20.0,1.0,3255.0,1.0,30.0,2.0,1.0,0
22.0,1.0,16.0,5.0,4720.0,0.0,20.0,1.0,1.0,0
36.0,1.0,18.0,5.0,5740.0,0.0,40.0,2.0,2.0,0
31.0,1.0,18.0,1.0,150.0,0.0,50.0,1.0,8.0,1
63.0,3.0,20.0,1.0,9121.0,1.0,40.0,1.0,8.0,1
26.0,1.0,16.0,5.0,3603.0,13.0,32.0,2.0,8.0,0
37.0,7.0,21.0,5.0,8920.0,0.0,55.0,1.0,1.0,1
53.0,4.0,24.0,1.0,2205.0,1.0,40.0,2.0,1.0,1
37.0,1.0,20.0,1.0,4700.0,0.0,20.0,2.0,9.0,0
54.0,1.0,20.0,5.0,4251.0,0.0,30.0,1.0,1.0,0
58.0,2.0,22.0,1.0,350.0,1.0,60.0,1.0,1.0,1
51.0,3.0,20.0,1.0,3255.0,1.0,60.0,2.0,1.0,1
35.0,1.0,21.0,5.0,630.0,2.0,50.0,2.0,2.0,1
25.0,6.0,14.0,1.0,4600.0,0.0,40.0,2.0,1.0,0
38.0,8.0,20.0,1.0,5120.0,2.0,4.0,2.0,1.0,0
26.0,1.0,15.0,5.0,9620.0,13.0,40.0,2.0,1.0,0
27.0,3.0,19.0,5.0,102.0,5.0,40.0,1.0,3.0,0
26.0,1.0,20.0,5.0,4220.0,2.0,40.0,1.0,1.0,0
46.0,6.0,16.0,5.0,4760.0,0.0,28.0,1.0,1.0,0
64.0,1.0,16.0,2.0,9005.0,0.0,50.0,2.0,1.0,1
59.0,1.0,18.0,1.0,5260.0,1.0,1.0,2.0,1.0,0
21.0,1.0,16.0,5.0,4760.0,2.0,12.0,2.0,1.0,0
56.0,1.0,16.0,1.0,6200.0,1.0,40.0,1.0,1.0,1
52.0,1.0,23.0,1.0,2100.0,0.0,60.0,1.0,1.0,1
18.0,1.0,18.0,5.0,4030.0,2.0,20.0,2.0,9.0,0
34.0,1.0,22.0,1.0,710.0,0.0,60.0,1.0,1.0,0
42.0,3.0,22.0,1.0,2310.0,0.0,50.0,2.0,1.0,0
71.0,1.0,19.0,1.0,4760.0,0.0,25.0,1.0,1.0,1
63.0,1.0,21.0,3.0,9050.0,0.0,85.0,2.0,1.0,0
48.0,8.0,18.0,1.0,3602.0,16.0,40.0,1.0,1.0,0
27.0,2.0,21.0,5.0,230.0,0.0,40.0,2.0,9.0,0
52.0,6.0,16.0,1.0,7340.0,1.0,50.0,1.0,1.0,0
18.0,2.0,16.0,5.0,4640.0,17.0,20.0,2.0,1.0,0
43.0,1.0,16.0,1.0,6230.0,0.0,40.0,1.0,1.0,1
44.0,1.0,21.0,1.0,1006.0,0.0,40.0,1.0,6.0,1
70.0,6.0,22.0,3.0,1460.0,0.0,36.0,1.0,1.0,1
42.0,1.0,19.0,1.0,5740.0,1.0,40.0,2.0,1.0,1
28.0,3.0,16.0,5.0,2545.0,2.0,40.0,2.0,1.0,1
43.0,4.0,16.0,1.0,4020.0,1.0,40.0,2.0,1.0,0
38.0,1.0,16.0,1.0,5120.0,1.0,40.0,2.0,7.0,0
42.0,2.0,13.0,3.0,6050.0,10.0,30.0,1.0,8.0,0
59.0,1.0,19.0,1.0,3603.0,1.0,40.0,2.0,1.0,0
75.0,6.0,19.0,3.0,340.0,13.0,40.0,1.0,1.0,0
27.0,1.0,16.0,5.0,3500.0,0.0,32.0,2.0,8.0,0
44.0,1.0,20.0,5.0,5740.0,2.0,40.0,2.0,1.0,0
69.0,1.0,14.0,5.0,4220.0,0.0,25.0,2.0,1.0,0
44.0,1.0,22.0,1.0,2640.0,1.0,40.0,2.0,6.0,1
61.0,1.0,16.0,3.0,3602.0,0.0,50.0,2.0,1.0,0
61.0,1.0,21.0,3.0,10.0,0.0,45.0,1.0,1.0,1
71.0,1.0,18.0,5.0,9141.0,0.0,40.0,1.0,9.0,1
36.0,3.0,21.0,5.0,3960.0,2.0,40.0,2.0,1.0,0
26.0,1.0,19.0,5.0,350.0,0.0,45.0,2.0,1.0,1
34.0,1.0,21.0,5.0,1970.0,7.0,40.0,1.0,1.0,0
52.0,2.0,19.0,2.0,2016.0,0.0,37.0,2.0,1.0,1
40.0,1.0,20.0,5.0,6355.0,0.0,40.0,1.0,1.0,1
35.0,4.0,20.0,5.0,5740.0,15.0,40.0,2.0,1.0,0
24.0,1.0,21.0,5.0,2310.0,0.0,32.0,1.0,1.0,0
65.0,3.0,21.0,5.0,2310.0,0.0,50.0,1.0,1.0,1
44.0,1.0,20.0,1.0,3421.0,1.0,40.0,2.0,1.0,1
35.0,1.0,19.0,1.0,5000.0,0.0,25.0,1.0,8.0,0
49.0,4.0,20.0,3.0,440.0,0.0,60.0,1.0,1.0,1
63.0,4.0,16.0,5.0,6442.0,16.0,38.0,1.0,1.0,0
69.0,6.0,20.0,1.0,7200.0,1.0,60.0,1.0,1.0,0
58.0,3.0,24.0,3.0,3255.0,0.0,55.0,2.0,1.0,1
49.0,1.0,16.0,4.0,8710.0,16.0,30.0,1.0,1.0,0
42.0,3.0,18.0,3.0,5240.0,0.0,40.0,2.0,2.0,0
27.0,1.0,19.0,5.0,4525.0,2.0,25.0,2.0,1.0,0
36.0,1.0,19.0,5.0,9600.0,0.0,37.0,2.0,1.0,0
23.0,1.0,15.0,5.0,6260.0,13.0,40.0,1.0,1.0,0
38.0,4.0,21.0,5.0,540.0,0.0,40.0,2.0,2.0,0
29.0,1.0,20.0,5.0,600.0,0.0,40.0,2.0,1.0,0
31.0,8.0,19.0,5.0,5120.0,2.0,40.0,2.0,2.0,0
24.0,1.0,19.0,5.0,5260.0,13.0,40.0,2.0,8.0,0
36.0,2.0,20.0,5.0,5140.0,15.0,40.0,2.0,6.0,0
37.0,1.0,16.0,1.0,4700.0,1.0,40.0,2.0,1.0,1
53.0,1.0,16.0,3.0,7000.0,0.0,50.0,1.0,1.0,1
64.0,3.0,22.0,1.0,2016.0,1.0,48.0,2.0,1.0,1
28.0,1.0,20.0,5.0,2545.0,10.0,40.0,2.0,1.0,0
26.0,2.0,21.0,5.0,2205.0,2.0,50.0,1.0,1.0,0
21.0,1.0,21.0,5.0,5240.0,2.0,10.0,2.0,1.0,0
28.0,1.0,19.0,1.0,5740.0,1.0,36.0,2.0,8.0,0
30.0,5.0,16.0,5.0,4110.0,0.0,30.0,2.0,2.0,0
65.0,3.0,17.0,1.0,2545.0,1.0,37.0,2.0,1.0,0
68.0,1.0,18.0,3.0,4760.0,0.0,25.0,1.0,1.0,0
37.0,2.0,22.0,5.0,350.0,0.0,40.0,1.0,6.0,1
63.0,1.0,21.0,1.0,1306.0,0.0,20.0,2.0,1.0,1
24.0,1.0,19.0,1.0,7855.0,0.0,40.0,1.0,8.0,0
30.0,1.0,21.0,1.0,2700.0,1.0,30.0,1.0,1.0,0
33.0,1.0,19.0,1.0,5000.0,1.0,40.0,2.0,1.0,1
27.0,1.0,18.0,5.0,9130.0,2.0,40.0,1.0,1.0,0
71.0,1.0,22.0,1.0,1360.0,0.0,40.0,1.0,1.0,1
49.0,1.0,19.0,1.0,7200.0,0.0,40.0,1.0,8.0,0
40.0,1.0,21.0,1.0,4810.0,0.0,40.0,2.0,1.0,0
18.0,1.0,16.0,5.0,4760.0,2.0,20.0,2.0,1.0,0
50.0,1.0,18.0,1.0,6660.0,0.0,45.0,1.0,1.0,1
30.0,1.0,18.0,1.0,3605.0,0.0,75.0,2.0,1.0,0
21.0,1.0,19.0,5.0,4760.0,5.0,25.0,2.0,1.0,0
43.0,5.0,21.0,1.0,440.0,0.0,44.0,1.0,1.0,1
46.0,3.0,22.0,1.0,2310.0,0.0,40.0,2.0,1.0,1
31.0,1.0,16.0,5.0,7330.0,0.0,50.0,1.0,1.0,0
41.0,1.0,21.0,1.0,8990.0,0.0,55.0,1.0,2.0,1
61.0,3.0,20.0,3.0,2825.0,0.0,40.0,2.0,1.0,0
24.0,1.0,21.0,5.0,5810.0,2.0,20.0,2.0,1.0,0
30.0,2.0,21.0,5.0,710.0,0.0,40.0,1.0,6.0,1
53.0,1.0,16.0,1.0,5740.0,1.0,40.0,2.0,1.0,1
48.0,1.0,24.0,1.0,3640.0,1.0,40.0,1.0,1.0,1
55.0,1.0,12.0,1.0,1430.0,1.0,40.0,1.0,8.0,0
23.0,1.0,18.0,5.0,4220.0,13.0,25.0,1.0,8.0,0
28.0,1.0,23.0,5.0,2100.0,12.0,50.0,1.0,1.0,1
25.0,1.0,16.0,5.0,8990.0,0.0,40.0,1.0,1.0,0
31.0,4.0,18.0,3.0,3602.0,0.0,70.0,2.0,1.0,0
65.0,1.0,19.0,3.0,520.0,0.0,43.0,1.0,1.0,0
40.0,1.0,21.0,1.0,1460.0,0.0,40.0,1.0,1.0,1
65.0,1.0,19.0,1.0,4760.0,1.0,20.0,1.0,1.0,0
61.0,1.0,21.0,1.0,630.0,1.0,20.0,2.0,1.0,0
55.0,1.0,16.0,1.0,120.0,0.0,50.0,2.0,1.0,1
60.0,1.0,22.0,1.0,440.0,1.0,50.0,1.0,1.0,1
23.0,2.0,18.0,5.0,2025.0,4.0,25.0,1.0,1.0,0
49.0,1.0,15.0,3.0,3603.0,5.0,40.0,2.0,1.0,0
48.0,1.0,19.0,1.0,9142.0,0.0,20.0,1.0,1.0,0
28.0,1.0,19.0,1.0,6260.0,1.0,40.0,1.0,9.0,0
38.0,1.0,19.0,3.0,2300.0,0.0,40.0,2.0,1.0,0
58.0,1.0,19.0,1.0,2545.0,0.0,27.0,2.0,1.0,0
34.0,1.0,20.0,5.0,3402.0,0.0,56.0,2.0,1.0,1
74.0,6.0,21.0,3.0,3160.0,0.0,32.0,2.0,1.0,1
66.0,1.0,16.0,3.0,5610.0,0.0,40.0,2.0,1.0,1
60.0,2.0,22.0,1.0,3324.0,0.0,60.0,1.0,1.0,1
66.0,2.0,21.0,1.0,3110.0,1.0,48.0,2.0,2.0,1
19.0,1.0,19.0,5.0,2350.0,17.0,8.0,1.0,1.0,0
37.0,4.0,21.0,1.0,5110.0,1.0,40.0,2.0,6.0,1
47.0,1.0,21.0,1.0,710.0,0.0,40.0,1.0,1.0,1
58.0,1.0,16.0,1.0,4251.0,0.0,40.0,1.0,1.0,1
18.0,1.0,16.0,5.0,4435.0,2.0,16.0,2.0,9.0,0
28.0,4.0,21.0,5.0,5600.0,2.0,40.0,1.0,2.0,1
21.0,3.0,20.0,5.0,4600.0,12.0,20.0,1.0,1.0,0
23.0,1.0,18.0,5.0,4110.0,2.0,30.0,2.0,8.0,0
17.0,1.0,14.0,5.0,4140.0,2.0,15.0,1.0,1.0,0
56.0,1.0,19.0,1.0,4850.0,0.0,40.0,1.0,8.0,1
31.0,1.0,23.0,1.0,440.0,0.0,43.0,1.0,2.0,1
56.0,1.0,18.0,1.0,6220.0,0.0,40.0,1.0,1.0,1
28.0,3.0,19.0,5.0,2545.0,7.0,40.0,2.0,9.0,0
86.0,1.0,20.0,1.0,9620.0,0.0,2.0,1.0,1.0,1
64.0,1.0,16.0,1.0,2721.0,0.0,40.0,1.0,1.0,0
17.0,1.0,19.0,5.0,4150.0,2.0,20.0,1.0,1.0,0
54.0,1.0,22.0,1.0,6050.0,1.0,60.0,1.0,1.0,0
58.0,1.0,21.0,1.0,9620.0,0.0,50.0,1.0,1.0,1
50.0,1.0,14.0,3.0,4110.0,0.0,25.0,2.0,1.0,0
44.0,1.0,19.0,1.0,1920.0,1.0,45.0,1.0,9.0,1
51.0,1.0,19.0,1.0,5810.0,0.0,42.0,1.0,1.0,0
43.0,7.0,21.0,5.0,4850.0,0.0,50.0,1.0,1.0,1
28.0,1.0,12.0,5.0,7640.0,12.0,40.0,1.0,1.0,0
29.0,1.0,20.0,5.0,3930.0,0.0,40.0,1.0,1.0,0
55.0,1.0,16.0,1.0,4700.0,1.0,43.0,1.0,1.0,1
61.0,1.0,17.0,1.0,440.0,0.0,50.0,1.0,1.0,0
63.0,1.0,20.0,1.0,120.0,0.0,40.0,2.0,1.0,1
37.0,1.0,16.0,1.0,9130.0,1.0,40.0,1.0,8.0,0
44.0,2.0,19.0,3.0,5110.0,0.0,40.0,2.0,2.0,1
57.0,6.0,22.0,1.0,2600.0,1.0,30.0,1.0,1.0,1
22.0,1.0,16.0,5.0,4251.0,7.0,30.0,1.0,6.0,0
49.0,3.0,21.0,1.0,2634.0,0.0,40.0,1.0,1.0,1
49.0,3.0,19.0,1.0,8610.0,1.0,40.0,1.0,9.0,1
18.0,1.0,19.0,5.0,4020.0,2.0,20.0,1.0,1.0,0
24.0,4.0,20.0,5.0,5000.0,17.0,20.0,1.0,1.0,0
21.0,1.0,19.0,5.0,5860.0,0.0,8.0,1.0,1.0,0
56.0,1.0,21.0,1.0,4820.0,0.0,40.0,1.0,1.0,1
42.0,1.0,22.0,1.0,1360.0,1.0,60.0,1.0,1.0,1
20.0,1.0,16.0,5.0,5400.0,2.0,20.0,2.0,8.0,0
46.0,4.0,22.0,1.0,2310.0,0.0,60.0,2.0,1.0,1
20.0,1.0,19.0,5.0,4810.0,2.0,25.0,2.0,8.0,0
